Machine_ID,Cycle,Remaining_Useful_Life,Machine_Failure,Failure_Type,Process_Temperature_K,Air_Temperature_K,Rotational_Speed_rpm,Torque_Nm,Tool_Wear_min,Power_Consumption_kW,Vibration_mms,Pressure_bar,Ambient_Humidity_%,Ambient_Pressure_bar,Voltage_V,Current_A,Dust_Level_mg/m3,Production_Volume
1,11,107,0,None,308.876173203996,303.90103544399,1475.41117989683,34.3009524312491,40.0371770356759,6.78498313987713,0.211350127936018,2.3378448160214,30.8344455716615,1.00594868132116,213.975473917573,5.75496830546801,0.810130052237947,150.798319327731
1,12,106,0,None,310.793953795603,295.969428707798,1516.57728628991,29.8885042025428,50.9867683381991,7.25188601024213,0.297925433400318,2.67245260495938,56.1305207694932,0.992211825326516,223.854697684738,5.03868065747487,0.879825033427289,178.378151260504
1,13,105,0,None,307.391097552331,302.550361746372,1497.8877773125,32.9331015522499,33.1243671371354,6.86709163877917,0.235401372069059,2.6305069387519,43.2925850142044,1.00541936392826,228.216133808266,6.36351742433501,0.703900584374246,175.957983193277
1,14,104,0,None,309.61740019853,301.183019854395,1400.7443303712,35.8017682044069,67.0389883360192,7.04629936373497,0.265350410390317,2.12149080293921,51.6991454287747,1.02255220820181,227.03313615949,5.43156212330332,0.773717547631419,150.53781512605
1,15,103,0,None,310.087977929424,299.985912015979,1409.81042039231,24.0201476026606,79.4939694292785,6.15528548938778,0.241542825331968,2.44337819975295,49.731073871352,1.02517554603149,209.344028060688,6.70064308519149,0.496557443410164,114.117647058824
1,16,102,0,None,312.160678159205,295.287564049417,1489.10953140398,29.9392329764543,43.5758171803261,6.29242286548608,0.248114889995951,2.32359453175851,33.2610595820971,1.05446118054481,210.901011016478,8.47008015446231,0.647851310692769,160.697478991597
1,17,101,0,None,313.859728976463,304.439546325596,1477.86110926409,33.7302516339605,53.2247352461672,7.23400942132154,0.203931589735411,2.42181228606696,46.1304544449533,0.970299212910812,222.739328014054,5.01248540845284,0.638970144409849,142.27731092437
1,18,100,0,None,311.46750153244,301.190322843813,1330.14920888126,35.6182513737923,73.7251960709028,8.22470874882389,0.202899785464846,2.36591368659075,38.8224449968929,0.986799778270138,213.772568543073,9.12987587129758,0.934671583446266,124.857142857143
1,19,99,0,None,310.938496998987,294.650246813503,1316.66614103066,32.6059553736512,69.804442944491,8.60449337436055,0.216121160090039,2.49071592585172,46.7359915467061,0.951595940191948,226.339982928155,5.48038361667441,0.931597834354805,182.436974789916
1,20,98,0,None,308.326156708242,299.270596618779,1432.30785071394,32.1480503991124,82.440997111426,7.17573851186322,0.239978831628058,2.43401705297331,38.1431312136897,1.02793028392984,221.980846832466,9.74821375450058,0.929244355185448,98.0168067226891
1,21,97,0,None,307.58650596529,300.981670159098,1403.29046640934,36.819674808014,83.3168730798038,8.33383220436728,0.189632095419092,2.42977186123583,63.6180962510773,0.989964774809298,224.184801967701,9.65362339828291,0.193962066281597,160.596638655462
1,22,96,0,None,310.847801997612,301.519725905018,1414.4967035477,35.7844969275307,77.9971089227565,7.54128314585434,0.210499195809213,2.72147768566774,36.9677334631301,1.00618572946088,214.566938986384,10.7521721495667,0.862826230139647,105.176470588235
1,23,95,0,None,310.784183317452,299.617185617156,1405.48589063508,29.3174978326097,105.321038191701,6.4988798949427,0.189537672473672,2.61143573213385,68.4312220594791,0.981869842916601,214.678490778439,5.50406958083118,0.87524572588982,171.756302521008
1,24,94,0,None,311.776521107774,301.024772417846,1471.89025285841,32.2196301924085,101.283821514613,7.88500109873235,0.211560313268584,2.35922106993991,46.6362946458776,0.990198880150665,219.795999414845,7.39034180345039,0.807179596031813,121.336134453782
1,25,93,0,None,312.020089026168,306.35665863669,1424.50613531455,32.884857550122,95.2429163871711,7.7130922246104,0.144012887623036,2.38889065343732,63.849811680762,1.0366957031628,231.630299804071,10.0787588752334,0.881478528236761,163.915966386555
1,26,92,0,None,311.383876272872,304.639610266415,1429.34818726278,36.8813677650226,120.092267953331,8.78793572220895,0.337716571025168,2.59835861107992,55.1505927282378,1.02082700231458,223.210393679603,5.46362396657965,0.962815351153761,108.495798319328
1,27,91,0,None,307.782115355974,297.151442864463,1345.48940069131,34.2328220936749,104.159637930054,6.95182368850291,0.171696895141014,2.59808391434055,59.4140119466301,0.996654338270232,218.886850114115,3.23935118564325,0.632530846170599,176.075630252101
1,28,90,0,None,312.557450172445,298.209308005312,1241.03892115583,31.221386894953,101.026972984205,8.93322365976955,0.19127112653836,2.37924395218759,60.7089555226712,1.02303441758429,206.486999519306,6.93803067471857,0.665290570290863,102.655462184874
1,29,89,0,None,310.619935558987,299.666388000569,1462.05944202575,32.0790299370089,119.482177054407,8.40504889268879,0.169458111484483,2.45320186661957,50.1937952757207,1.02369700240114,210.495347306688,8.69274708500148,0.329889710043781,135.235294117647
1,30,88,0,None,308.980134029568,294.752791697485,1509.68126780906,25.6438350178718,125.380315728025,7.18802217239372,0.242363692091766,2.86936120801739,51.7320209345315,0.988257234499398,213.788792779919,8.03310699279395,0.568687034238424,157.81512605042
1,31,87,0,None,310.123793236662,295.975789506162,1382.03022045401,34.0689065939156,131.369589090256,7.62614322436739,0.203017650024072,2.38269038229573,50.559834712349,0.955927613180914,226.775977421867,10.8259236066269,0.805079082088673,107.394957983193
1,32,86,0,None,308.220454823188,295.13491613717,1408.26404640883,32.9595471464182,137.215612106861,7.36040661202158,0.165952384911219,2.88216091769176,53.5223351236032,0.973025151189939,216.427273198772,8.69481859613331,0.932611899372883,127.974789915966
1,33,85,0,None,310.39650807916,296.556840081525,1408.66289060864,34.5109305001714,139.615028798382,7.89341014565575,0.248400207830337,2.72073338850516,31.1757778302603,0.959784141898525,221.38051498413,9.66825511690604,0.429941969434695,111.55462184874
1,34,84,0,None,312.655092002801,304.16880848444,1472.84029273551,30.2882542215997,143.410398599366,7.48187071914165,0.256642924687357,2.84508325501109,45.8206067939606,1.03493303937979,216.257091738512,5.91546730267018,0.362696071428186,99.1344537815126
1,35,83,0,None,310.569239429362,297.434278443361,1430.16350042814,30.9453820047041,137.119604854061,7.89135174519915,0.215315075904417,2.37418560558611,54.2475485424469,1.04014345649343,221.645535245109,6.85918236938929,0.839594946907586,141.714285714286
1,36,82,0,None,309.574381746175,296.918814723193,1407.15615283776,28.9541393534164,140.251380783706,7.37132792050292,0.187172864857112,2.46628882518745,53.9089426102346,1.04759121640477,230.191944206339,3.32456322974758,0.248750718701831,121.294117647059
1,37,81,0,None,310.856414810808,302.648512981528,1381.77020448585,26.788075312879,158.684153364272,8.09839555008032,0.33170242685892,2.41016723824489,61.7182437842253,0.939413333530685,218.310840939707,8.17747448127743,0.411795830078278,141.873949579832
1,38,80,0,None,312.372020686388,298.652086841713,1378.6418981753,28.2579180202569,157.896749980948,7.56823295642948,0.241050014514603,2.72535063838524,56.2003735532843,1.03214202731121,215.936158607121,11.4433538243845,0.281626427183508,104.453781512605
1,39,79,0,None,308.830773051204,301.255918407518,1300.29582773134,24.4387753524018,167.866322941081,7.13949863838213,0.16234608079668,2.38646324546558,69.6853326536269,1.06636573928154,228.592904468179,5.7334656431342,0.409860471615602,165.033613445378
1,40,78,0,None,309.572969463513,297.81546225191,1349.73318671547,32.4732125233828,146.792774662211,8.33248631065583,0.298862689194995,2.64624309866857,41.3541811443458,1.03335963141432,214.460437490812,3.68702801534869,0.427052898151442,151.613445378151
1,41,77,0,None,311.948820044029,294.59433609298,1409.85631679386,23.0393775304118,163.05936306658,6.3969655944916,0.187594152215152,2.63565988223841,44.3660411866493,0.93546311146388,222.520993365277,9.63275495272081,0.616973462166111,85.1932773109244
1,42,76,0,None,309.281707145178,301.403151232494,1350.49971498388,35.4981585685181,191.339096582131,8.22611371095854,0.369812966076522,2.49039409385716,45.3538860747119,1.0530489492519,216.595847894799,10.8771595625981,0.634363319780926,168.773109243698
1,43,75,0,None,315.7587433397,295.345698167728,1361.04105728672,23.9512785247104,181.995919758769,7.31541992279326,0.239154885548881,2.75973194683287,48.6325122808099,1.00125067111396,211.88974897157,7.80446493732587,1.06330681178451,171.352941176471
1,44,74,0,None,311.6518752101,298.468520341267,1296.6558109745,33.5905913517977,183.627773417355,7.25663656721387,0.288410370712882,2.52153597394532,63.4399225512484,0.993028026804986,222.626695682929,10.4018637362407,0.739771010156506,117.932773109244
1,45,73,0,None,310.236728183185,297.801146594869,1374.3761854002,26.2204450849189,191.953193249529,6.633273830863,0.136438748129429,2.66681714372166,39.4316837583684,1.01353285889749,226.496220484597,4.16293895643566,0.93593823863089,168.512605042017
1,46,72,0,None,310.510267327068,300.586039417641,1275.65166299653,30.4888367367161,211.160135510763,8.29406413826027,0.179052968648888,2.40105932621644,61.0400082814172,0.968529792322885,223.253518579413,0.577870047824223,0.38279925238036,129.09243697479
1,47,71,0,None,311.275121777587,298.332165306676,1359.87229183736,26.4179562516961,213.25780634724,8.01570167231923,0.312901558338897,2.35531263717864,46.2124073234297,1.00008347112765,214.134165299678,5.94471902104123,0.496172190841694,98.672268907563
1,48,70,0,None,311.200220430525,299.616795514608,1332.65555890525,33.5754487367293,181.683784023513,8.11455843031902,0.265178921341563,2.64622910585152,54.0742153464803,1.04861288935312,206.252598790612,6.97512816886705,0.930128088477448,168.252100840336
1,49,69,0,None,308.257306274636,295.318328782688,1251.49119982429,28.5744238628696,189.575660678214,8.57001316816096,0.354621454512732,2.58616804886675,55.3016213290522,1.0186719061157,221.04937288626,9.5662815009455,0.349204236690583,163.831932773109
1,50,68,0,None,315.070733656689,306.001044267318,1388.7680152491,31.5644597833301,189.748246385669,8.14831082158401,0.280110576959017,2.54866153282567,44.9139454875574,1.00175204416308,224.047423700521,7.65015992814602,0.743820248960554,90.4117647058824
1,51,67,0,None,312.617151390734,296.39960478681,1323.7395099361,28.4833471020079,202.612954724043,8.36412860095991,0.266606393404592,2.43126233041244,50.5046082082322,1.00268824479783,212.801142072544,8.89772949969917,0.849516102710086,138.991596638655
1,52,66,0,None,312.700349149646,303.604141332653,1421.61033127739,29.2381860379951,214.834907272237,8.01651755326813,0.348652460474055,2.80984189530526,46.5212469859079,0.964558180501036,214.479787827226,6.6180874075238,0.856216793932947,118.571428571429
1,53,65,0,None,314.499951529765,300.449501149019,1399.12268977474,29.9645787379526,220.907546398661,7.73368337956111,0.317258058600932,2.27668283914923,32.7653114474648,0.995500363258008,221.949847419638,11.7763445583774,0.339126925099221,110.151260504202
1,54,64,0,None,310.86621652537,300.422722104214,1277.87534748346,26.4803339755307,207.38428819838,7.12734627517305,0.260863712969778,2.26573139805381,47.4866155526731,0.950971139931107,233.333334771947,6.99697819237937,0.612586279436519,126.731092436975
1,55,63,0,None,311.572110676695,301.063258755359,1278.9013960252,24.1895253254589,208.21723803883,7.21847991945596,0.22004809718573,2.68843330103277,33.8957357021421,1.03067322857181,203.807534427331,4.70634507084523,0.89973234224676,144.310924369748
1,56,62,0,None,314.119054163055,294.359062234642,1256.52720769765,24.1033819595589,223.444523105235,7.40270074291281,0.160402861628471,2.67201927682861,46.2008319632129,0.93442868552574,219.454324189691,7.97382464259216,0.465192199509109,146.890756302521
1,57,61,0,None,313.193043206357,302.899176005917,1232.44152496104,28.1525700434598,244.455830303105,8.49959102453891,0.261487365807646,2.57075255579837,53.7167359932713,1.02564701138862,208.584554610859,7.94563213423228,0.961168201142307,161.470588235294
1,58,60,0,None,314.131298914846,298.467166598139,1287.29450259699,26.5400871675547,250.399427436264,8.11228211704579,0.228600409138599,2.44240955561944,53.17659597374,1.02938232702502,228.031714277003,8.2417385501442,1.01082848625163,108.050420168067
1,59,59,0,None,313.403133005307,303.63119589941,1377.22937729101,21.58847482167,260.755727584974,7.5791811048657,0.422511269230031,2.60048442583808,56.5048511603328,1.03956293847182,216.327575379243,5.6420545635294,1.22746975039313,155.63025210084
1,60,58,0,None,313.204479338435,299.546292103523,1205.93530378843,29.5988377051478,247.575857154614,8.39985743944735,0.264981569996122,2.84416605942391,33.8104603181851,1.00260577489485,220.585906934578,11.069380012961,0.536756955034634,98.2100840336134
1,61,57,0,None,316.680320996471,298.876435322729,1340.91655110933,24.4522053195674,260.382375240036,7.90224224049527,0.268656802408257,3.00310924157485,56.0849298212175,1.02749885398473,231.061551712767,12.3015022338679,1.09471844123564,134.789915966387
1,62,56,0,None,316.073046353614,296.126351660591,1333.37495590853,24.6877145351775,266.4014706189,7.80202652526553,0.231693048204445,2.16871725890497,42.4859222678579,0.995207600789044,207.750513602514,3.17216982616193,0.824569440235192,134.36974789916
1,63,55,0,None,309.07422806232,297.703471902578,1319.33127836664,28.1177513370216,255.535611353946,7.16720386177065,0.2998262169025,2.41621597615029,45.9618378454844,0.964399086469362,241.222177262954,4.6085425165006,0.696620538210428,170.949579831933
1,64,54,0,None,317.164809371479,301.266941284992,1324.89396235486,25.6286249260276,268.584331168246,8.33697731091111,0.285478728787582,2.40364534740303,64.3194501569082,1.04592197177614,202.334867309507,5.07350252475218,0.474844963945601,100.529411764706
1,65,53,0,None,318.656133693856,296.076257100992,1229.66286015248,28.794624125744,275.494614282308,7.76601593672053,0.41133478759018,2.82530389433994,30.361216165182,0.997093425111548,230.385328674148,11.2204858414089,1.03086260886399,130.109243697479
1,66,52,0,None,316.938876293013,294.028201351268,1319.5911971069,34.456726713829,264.017667526628,8.93382222785646,0.338797262345084,2.00374100268696,53.5365053336242,0.957714660475804,233.768874338819,9.95469162417684,0.585381082926797,114.689075630252
1,67,51,0,None,314.185431959976,297.427353343017,1250.68835142715,27.5187372513385,293.731886080822,8.536431326657,0.336040537196917,2.60276703861311,53.9485592040043,0.985995551626307,204.739226982651,3.89158708089789,0.711590726055489,112.268907563025
1,68,50,0,None,313.376572386924,302.520016129867,1151.83024786246,25.606224807324,281.124482214817,7.49811247721199,0.336048378710938,2.44863793831619,45.8663910537425,0.987180259522955,233.596253169489,11.2692013385785,0.437800609249648,109.848739495798
1,69,49,0,None,316.353625412005,305.343873231079,1274.29921881639,29.4671103561096,286.584637995753,8.58218920689575,0.388579883035699,2.82762254990953,39.4811142843334,1.01385090754373,203.795399750768,4.73613408550138,1.10694450995185,156.428571428571
1,70,48,0,None,313.804937333241,297.967752996856,1225.86184027032,26.7421250377219,280.442552587133,7.76197846176639,0.333337540277432,2.80020776800089,39.386961530462,1.07041142450118,212.307931255921,10.5110550457732,1.07984563796103,119.008403361345
1,71,47,0,None,315.902631079464,295.353513960528,1332.64671401958,29.2908847116385,286.323385100048,7.9516800718545,0.396193604086321,2.57310134696534,65.3483867864301,1.01567255839848,236.483762295521,9.92049063794934,1.0543718940969,86.5882352941177
1,72,46,0,None,315.295903529198,298.970612807688,1247.02721200683,30.3238554970104,276.354181722772,8.34360429468306,0.450610529010237,2.18405538585764,47.6809749513143,1.0062053155599,211.39222577039,10.7441645420938,0.66781848717379,167.168067226891
1,73,45,0,None,317.927238507036,300.551566543229,1260.26358527359,29.4330712414553,303.072567167547,8.31452507762857,0.400196763162454,2.38522210353297,43.2355745195669,1.07367328598688,219.151618805923,6.55693631713702,0.558653075242723,138.747899159664
1,74,44,0,None,314.86581243102,301.733691405297,1274.08082754672,29.8733092850648,331.77958117205,8.23772046631562,0.3721925076852,2.40712178467725,47.9511029532561,1.02936680619738,222.719830227748,11.3776606841584,0.980520627098837,138.327731092437
1,75,43,0,None,314.914833132376,306.403923744022,1237.89047230751,30.446965569832,300.738175266854,7.60635117586908,0.344700105358134,2.23470904110931,56.7756160583745,1.00762747612405,212.306116819507,10.8069160814015,0.857474115449797,165.90756302521
1,76,42,0,None,316.714718888687,300.680546465942,1242.70710379237,34.8300071603797,344.888019701718,8.52178135929715,0.386521637966843,2.73091685637187,35.8302627297901,0.985617644235457,227.624399286235,8.25440340003758,0.575553270634346,132.487394957983
1,77,41,0,None,319.985891592535,304.966384876137,1286.71651626507,29.4476127392105,333.470243718561,9.37972447107798,0.436550184053396,2.20931470054512,47.9773534085495,1.00948600228614,215.298678882611,7.16587767266213,1.03664787503731,141.067226890756
1,78,40,0,None,316.442218428498,298.611223733809,1187.86039667624,30.7549190706988,318.793523954935,6.9524434707044,0.340104754418484,2.89306550169074,53.5153748444155,0.998008287877206,214.899091630281,5.78715690144635,1.31554320040388,151.647058823529
1,79,39,0,None,315.611547409893,300.259697443568,1202.72445392404,33.1367785059048,328.003739485164,8.95491315692242,0.466862467044315,2.89256452680909,67.9433341940573,1.00274302382677,211.233595380113,12.7469173638278,1.10022872140481,71.2268907563025
1,80,38,0,None,318.325768455016,298.221351802619,1186.09822878256,32.1091728262396,330.581770030094,8.99690508086444,0.444442346095583,2.4229879476281,40.1011112830168,1.03943207274308,236.45349553647,17.9553805134442,1.09792052112629,67.8067226890756
1,81,37,0,None,318.215438820789,297.959986997646,1302.93017060227,29.7763532911715,353.19609351549,7.65045417489441,0.435603659498307,2.56569907402596,44.3700299166498,0.983790334505875,225.043128123339,4.81340465196851,1.29141593141905,87.3865546218488
1,82,36,0,None,315.046777563601,299.209782465398,1192.64609358658,33.7054839721576,345.506291754961,8.37365734592086,0.4193217243884,2.48554330438592,45.174343596897,1.01540622124491,225.729363956639,12.0218903590695,0.622978865271194,121.966386554622
1,83,35,0,None,316.050058162752,299.158035373978,1217.20558496331,28.5280090431114,356.357555612269,7.77965995107329,0.437933507455741,2.68036496007234,54.2215263057953,1.02846819969513,230.03469210056,10.030299431296,0.953532783555347,130.546218487395
1,84,34,0,None,319.49021186877,298.188072241507,1190.97816929887,30.5952995388159,352.321214251933,9.36162730777028,0.501311260585192,2.75493546771295,44.2692821216001,0.980136624495268,215.259381377516,6.93185133028613,1.33042153932881,138.126050420168
1,85,33,0,None,318.330074124885,298.352241277907,1202.23816115979,29.0870841628784,351.821451264642,8.90241628346314,0.474965365075257,2.55159939842401,51.3404770119878,0.975321357535327,222.284953805424,16.9125129488976,0.601705876343745,161.705882352941
1,86,32,0,None,312.713663494355,303.290388763324,1177.41424096188,33.2437806291987,360.407090793564,9.22053615775038,0.466488191140445,2.59382334195621,61.2716131938012,0.995489742322573,223.854140550325,1.15727899494656,1.08736962064293,79.2857142857143
1,87,31,0,None,318.798150778535,306.339336470875,1234.06058542996,35.1882753056571,357.275095476405,8.85158678463504,0.525384725949494,2.3758791472121,58.2154237644881,0.986151112292306,192.322127374827,9.54586010117958,0.988573669189838,113.865546218487
1,88,30,0,None,319.870354988267,298.504780131881,1155.52051754609,32.3822741276836,351.024178052686,9.27704912400331,0.53802236398016,2.58734279337807,47.8547458605034,1.03456997826225,200.628161726479,9.65517514221182,0.993377401457231,101.445378151261
1,89,29,0,None,316.527647752453,299.026813657298,1136.57915292677,32.0187688753068,377.88478491923,8.60945790479473,0.461058256307987,2.5325524157848,64.5686471069668,0.96994695164306,212.970361824875,9.44502834869738,1.09765146392773,148.025210084034
1,90,28,0,None,319.744669426553,301.573827001892,1172.91931766282,29.2359965394585,358.937935348502,9.12444356889691,0.563245837311582,2.31764110224973,52.3256099837545,1.00205414105586,199.662296461851,18.3155492651773,1.31060481042005,137.605042016807
1,91,27,0,None,322.324540783896,309.561100014219,1157.56723069506,29.8082865401187,375.46291873625,8.42547593263528,0.671165013470114,2.49719257813138,51.5962335800885,1.07638145000213,218.947183042078,7.19451389895025,1.18247500637041,149.18487394958
1,92,26,0,None,319.564374177707,300.252490563024,1127.2254058684,28.3775551607003,377.954298300316,8.08162781706251,0.58122579827195,2.42336349640279,31.3675106375663,1.01239169601359,209.484835487313,10.9542166602733,0.53287543425106,100.764705882353
1,93,25,0,None,317.714235949892,302.917898600696,1174.58766257085,25.4548730731294,392.98816115928,9.14868515876956,0.484718258564707,2.37810088363639,69.4677192142865,1.01737870432915,218.186385475439,11.8706634700038,1.25400983973688,98.3445378151261
1,94,24,0,None,318.116506318528,304.633424516123,1104.38908695538,30.8253884298726,406.403348370344,8.60762672507631,0.590723300826122,2.27070175848009,34.9188323411851,1.03482047487091,236.80689899843,13.8553930335191,0.693743499454168,119.924369747899
1,95,23,0,None,319.385576308819,301.032204394206,1270.42099481709,31.1036434846912,407.007689666285,8.20400821096463,0.502764575771163,2.5125005466499,39.2452364971059,0.986111528037239,211.313640055607,12.5678039974165,0.834180731456012,118.504201680672
1,96,22,0,None,320.315245419382,302.778697628655,1106.04220068678,38.5018544531468,405.883914054497,8.70861200359365,0.765392490546114,2.34390519873493,32.0678734896611,0.967557411137638,215.343303277376,10.2740570223056,0.91471919611669,69.0840336134454
1,97,21,0,None,319.887671655508,301.823515621004,1144.99594940471,36.6431392183292,397.062628081607,8.60303198953035,0.731796801365452,2.40577836553946,55.6001186734765,1.00529533828488,227.473416564272,14.1393491024152,0.936176745215578,157.663865546219
1,98,20,0,None,320.969649901796,303.097538378484,1153.77183198959,33.5791949190029,405.728333674119,9.29108627095521,0.599978748956953,2.71502485504346,38.9880470789072,1.00796211485046,203.798982247611,18.4159530099426,0.899225384539905,122.243697478992
1,99,19,0,None,319.879119594782,296.896792930543,1254.8224835244,38.1097857092075,408.471968811795,9.13827976562064,0.534531213630605,2.62642322025368,37.2004174989089,0.951453676158605,237.520363917632,6.44110732810365,1.35538267067663,120.823529411765
1,100,18,0,None,320.742928032079,300.612848826004,1080.71112523509,35.9600431170322,411.263572087327,10.2101812420192,0.616714057508221,2.30424667042775,33.5422233689297,1.01125215744048,225.94489327832,12.9804919894156,1.15138349345224,106.403361344538
1,101,17,0,None,322.522093447688,301.443653185284,1170.96805081437,25.6829930867062,416.143556140622,8.98596089918337,0.665683114393333,2.57037821358129,34.1323582849606,1.03209551496103,212.37103839765,14.589566891838,1.08822164858793,120.983193277311
1,102,16,0,None,318.675718670194,301.401171518187,1212.3621249279,34.8143922431022,420.078367548484,9.14700753951711,0.601024338306595,2.52655613965283,53.3868280177036,0.97261155780928,228.901660534414,6.71704531875425,0.569227572903807,88.563025210084
1,103,15,0,None,321.23783176252,303.4110522559,1141.65570196873,33.6413362504638,423.837166644424,9.65899023491577,0.700338961713745,2.84033924170669,57.5283146346638,1.01306667545124,260.721298062803,7.80455738003905,1.34209342580577,63.1428571428571
1,104,14,0,None,321.449081139123,301.340670434322,1095.29066099649,30.5231538864587,442.291939423983,8.51821569450396,0.70937425268764,2.77662900017446,45.895159538576,1.0267679098111,226.234298221322,7.75985888239941,1.35122428205125,76.7226890756303
1,105,13,0,None,323.298151452752,296.565154439786,1145.02091984957,27.0201754380551,426.428421027306,7.62185128678789,0.740267403970421,2.19325025485803,49.1958832636829,1.0176003462559,255.632506094383,12.3786785148762,1.23916654700306,75.3025210084034
1,106,12,0,None,321.224755780943,301.773948350784,1223.41388652404,32.9175484171002,433.881729565197,8.46441758137225,0.761044644354735,2.67222553379172,57.4387094393194,1.02043018716225,226.380849709854,8.47119544536966,0.547502754020493,80.8823529411765
1,107,11,0,None,323.207798479313,297.350764024561,1112.90818675321,24.7515393942465,429.544084050109,8.50521914600992,0.717133303474883,2.75303945032474,30.6951916074192,0.992655992745811,201.979074738585,6.55014710406339,0.596930377230365,122.46218487395
1,108,10,0,None,324.332696447767,297.901865854811,1212.14530785767,30.7750959145926,463.734659957882,8.73872165261837,0.738897209408415,2.61187184174567,42.9252262828111,0.966174869867782,214.788816078963,6.37358040724595,0.752281163974414,140.042016806723
1,109,9,0,None,318.655453796599,298.744473356369,1149.90813551648,28.8329229027227,445.816483018466,9.14952860473041,0.800306025908718,2.43291757126116,68.9239099228139,0.986585606128483,181.659747421287,7.77967117645714,0.671995979935458,68.6218487394958
1,110,8,0,None,324.92217880637,299.665743670255,1195.23915596496,26.747512633121,464.590945594532,8.55279339131225,0.783242944238904,2.98267878302343,53.2044891878187,0.982418286943881,234.088680344598,14.5883605830557,0.916935620010668,138.201680672269
1,111,7,0,None,320.846127868216,295.368823791924,1141.18625545414,33.9265880107527,466.938062551703,9.48452939282936,0.877243897354827,2.6302818561854,40.1689831958997,0.997592228613774,227.626704070833,9.01079167550853,1.39254562622859,131.781512605042
1,112,6,0,None,320.863104281785,303.350680320605,1102.67197170406,30.0698639228282,479.574940832756,9.62068962862475,0.851053818173596,2.89530885474565,50.8692018654485,1.0327981271638,202.171125184798,3.98602359121091,0.991240945399147,138.361344537815
1,113,5,0,None,317.528283444889,296.533452269732,1205.4724110834,30.5479247627133,468.488068310367,8.85503333338531,0.960215356082125,2.7702956858947,43.7061395248366,0.960644796155075,203.80976493489,13.0459334813726,0.582650599083067,143.941176470588
1,114,4,0,None,321.919172528177,304.710331866117,1131.42983486717,32.5816945008242,465.314518093527,9.34884527494272,0.926014440334553,2.59282693204466,51.289799553052,1.00432750068452,220.022741529538,13.3484149509671,0.829261036587272,65.5210084033614
1,115,3,0,None,323.756263089725,296.625144786501,1125.12819947923,29.6647614830334,463.434096879939,8.01622373180256,0.958523004666871,2.38405981770527,35.029660472266,0.968097950634465,201.731019319732,6.64485980692727,0.619127014174321,78.1008403361345
1,116,2,0,None,323.241897981777,303.845761140943,1153.82315973153,30.880601066534,455.346920863103,8.92953285764235,0.928637324505446,2.4951790243695,35.3085861527711,0.977798592465317,202.999361149032,5.38029580749962,0.615852137663076,90.6806722689076
